x1,x2,x3,x4,x5,x6,x7,x8,x9,y
28,1,15.0,0,< 1 Year,No,2630.0,152.0,281,0
29,1,41.0,0,< 1 Year,Yes,17928.0,163.0,26,1
54,1,8.0,0,1-2 Year,Yes,28892.0,7.0,125,0
22,1,32.0,1,< 1 Year,No,29404.0,152.0,254,0
27,1,36.0,1,< 1 Year,No,25903.0,152.0,89,0
24,1,28.0,1,< 1 Year,No,35268.0,152.0,135,0
25,1,50.0,0,< 1 Year,Yes,23402.0,152.0,87,0
23,1,33.0,1,< 1 Year,No,60963.0,152.0,250,0
62,1,28.0,0,1-2 Year,Yes,46151.0,26.0,121,0
48,1,28.0,0,1-2 Year,Yes,47533.0,26.0,221,1
22,1,41.0,0,< 1 Year,Yes,28215.0,152.0,139,0
33,1,47.0,1,< 1 Year,No,53057.0,160.0,262,0
41,1,8.0,1,1-2 Year,No,27354.0,124.0,219,0
73,1,28.0,1,1-2 Year,No,42938.0,124.0,194,0
65,1,35.0,0,1-2 Year,No,2630.0,157.0,297,0
69,1,28.0,0,1-2 Year,No,38974.0,122.0,271,0
39,1,38.0,0,1-2 Year,Yes,30425.0,26.0,109,0
44,1,41.0,0,1-2 Year,Yes,55839.0,109.0,112,0
53,1,48.0,0,1-2 Year,Yes,2630.0,26.0,123,0
26,1,41.0,1,< 1 Year,No,32575.0,152.0,147,0
38,1,28.0,0,1-2 Year,Yes,46553.0,124.0,75,0
23,1,10.0,1,< 1 Year,No,33182.0,151.0,191,0
41,1,28.0,1,1-2 Year,No,47058.0,26.0,68,0
64,1,28.0,1,1-2 Year,No,35660.0,26.0,259,0
43,1,28.0,0,1-2 Year,Yes,41666.0,26.0,259,1
45,1,28.0,1,1-2 Year,No,64325.0,124.0,277,0
28,1,28.0,0,< 1 Year,Yes,43114.0,26.0,249,0
24,1,50.0,1,< 1 Year,No,33246.0,152.0,287,0
49,1,28.0,0,> 2 Years,Yes,33891.0,4.0,98,1
30,1,36.0,0,< 1 Year,Yes,30703.0,152.0,174,0
66,1,28.0,1,1-2 Year,No,50774.0,13.0,153,0
26,1,41.0,1,< 1 Year,No,35250.0,152.0,81,0
35,1,28.0,0,1-2 Year,Yes,26236.0,26.0,42,1
42,1,36.0,1,1-2 Year,No,30743.0,152.0,31,0
22,1,37.0,0,< 1 Year,Yes,39420.0,152.0,79,0
25,1,8.0,1,< 1 Year,No,27371.0,152.0,99,0
54,1,28.0,1,1-2 Year,No,2630.0,26.0,207,0
60,1,39.0,1,1-2 Year,No,31764.0,29.0,60,0
79,1,8.0,1,1-2 Year,No,32006.0,124.0,221,0
31,1,13.0,1,1-2 Year,No,2630.0,26.0,99,0
22,1,41.0,0,< 1 Year,Yes,25371.0,152.0,95,0
24,1,50.0,0,< 1 Year,Yes,47084.0,152.0,100,0
67,0,15.0,1,1-2 Year,No,2630.0,14.0,169,0
22,1,50.0,0,< 1 Year,Yes,37165.0,152.0,50,0
53,1,28.0,1,1-2 Year,No,2630.0,124.0,94,0
70,1,28.0,0,1-2 Year,No,67356.0,26.0,28,0
52,1,41.0,1,1-2 Year,No,30311.0,124.0,201,0
28,1,26.0,1,< 1 Year,No,2630.0,152.0,181,0
21,1,43.0,0,< 1 Year,Yes,35148.0,160.0,31,0
58,1,52.0,1,1-2 Year,No,2630.0,26.0,292,0
27,1,33.0,1,< 1 Year,No,72878.0,152.0,196,0
69,1,18.0,0,1-2 Year,Yes,35200.0,26.0,98,0
27,1,8.0,0,< 1 Year,Yes,2630.0,157.0,61,0
80,1,23.0,0,1-2 Year,Yes,28604.0,26.0,155,0
49,1,50.0,0,1-2 Year,Yes,27238.0,8.0,30,0
49,1,8.0,0,1-2 Year,Yes,44397.0,124.0,89,0
22,1,8.0,1,< 1 Year,No,32519.0,152.0,104,0
65,1,2.0,1,1-2 Year,No,20622.0,26.0,215,0
45,1,28.0,0,1-2 Year,Yes,40833.0,122.0,79,0
28,1,33.0,1,< 1 Year,No,26563.0,152.0,26,0
38,1,14.0,0,1-2 Year,Yes,24591.0,122.0,204,0
58,1,50.0,1,1-2 Year,No,28556.0,152.0,194,0
69,0,28.0,0,1-2 Year,Yes,46658.0,26.0,253,0
20,1,27.0,0,< 1 Year,No,2630.0,160.0,99,0
23,1,9.0,0,< 1 Year,No,40578.0,151.0,58,0
42,1,3.0,0,1-2 Year,Yes,2630.0,124.0,255,1
71,1,35.0,1,1-2 Year,No,36288.0,10.0,86,0
46,1,28.0,0,1-2 Year,Yes,32101.0,26.0,218,1
45,1,28.0,0,1-2 Year,Yes,35730.0,26.0,87,0
53,1,35.0,0,1-2 Year,Yes,34335.0,124.0,93,0
30,1,11.0,1,< 1 Year,No,29780.0,152.0,77,0
21,1,12.0,1,< 1 Year,No,32928.0,152.0,43,0
67,1,29.0,0,1-2 Year,Yes,2630.0,156.0,94,0
25,1,18.0,1,< 1 Year,No,42353.0,152.0,270,0
24,1,6.0,0,< 1 Year,No,27076.0,151.0,145,0
65,1,28.0,1,1-2 Year,No,45073.0,122.0,275,0
65,1,13.0,0,1-2 Year,Yes,36962.0,124.0,194,0
25,1,37.0,1,< 1 Year,No,32969.0,152.0,58,0
50,1,24.0,0,> 2 Years,Yes,43259.0,26.0,273,0
52,1,28.0,1,1-2 Year,No,37408.0,26.0,205,0
64,1,28.0,0,1-2 Year,Yes,34465.0,26.0,24,0
23,1,2.0,1,< 1 Year,No,2630.0,152.0,178,0
34,1,8.0,0,1-2 Year,Yes,41599.0,124.0,206,1
23,1,8.0,1,< 1 Year,No,38755.0,152.0,52,0
26,1,36.0,1,< 1 Year,No,39021.0,152.0,62,0
51,1,8.0,0,1-2 Year,Yes,40949.0,124.0,182,0
35,1,29.0,0,1-2 Year,Yes,2630.0,156.0,201,0
39,1,28.0,0,> 2 Years,Yes,43642.0,124.0,243,1
53,1,13.0,1,1-2 Year,No,29902.0,154.0,48,0
44,1,31.0,0,1-2 Year,Yes,2630.0,26.0,227,0
25,1,8.0,0,< 1 Year,Yes,33856.0,152.0,18,0
31,1,26.0,1,< 1 Year,No,28040.0,152.0,163,0
50,1,15.0,0,1-2 Year,Yes,2630.0,156.0,48,1
56,1,3.0,0,1-2 Year,Yes,38463.0,26.0,103,1
41,1,15.0,0,1-2 Year,Yes,34970.0,124.0,155,0
59,1,28.0,0,1-2 Year,Yes,31522.0,125.0,284,0
38,1,1.0,1,1-2 Year,No,2630.0,124.0,70,0
21,1,15.0,0,1-2 Year,Yes,32681.0,124.0,19,0
21,1,25.0,1,< 1 Year,No,24242.0,152.0,15,0
21,1,14.0,0,< 1 Year,Yes,30950.0,152.0,202,0
38,1,29.0,1,1-2 Year,No,2630.0,124.0,202,0
22,1,36.0,1,< 1 Year,No,2630.0,152.0,222,0
28,1,29.0,1,< 1 Year,No,33807.0,152.0,96,0
28,1,9.0,1,< 1 Year,No,37968.0,152.0,104,0
38,1,23.0,0,1-2 Year,Yes,38076.0,155.0,296,0
22,1,46.0,0,< 1 Year,Yes,54722.0,152.0,18,0
42,1,20.0,0,1-2 Year,Yes,2630.0,124.0,234,0
22,1,8.0,1,< 1 Year,No,29745.0,152.0,60,0
22,1,47.0,0,< 1 Year,Yes,22128.0,152.0,151,0
24,1,40.0,0,< 1 Year,Yes,39173.0,152.0,215,0
54,1,3.0,0,1-2 Year,Yes,44798.0,155.0,108,1
23,1,11.0,0,< 1 Year,Yes,19141.0,26.0,69,0
75,1,8.0,1,1-2 Year,No,43527.0,26.0,208,0
72,1,28.0,0,1-2 Year,No,45840.0,26.0,218,0
45,1,26.0,0,1-2 Year,Yes,36398.0,120.0,35,0
25,1,32.0,0,< 1 Year,No,38469.0,152.0,34,0
64,1,28.0,1,1-2 Year,No,37560.0,25.0,68,0
52,1,13.0,0,1-2 Year,Yes,31733.0,124.0,42,0
40,1,36.0,1,1-2 Year,No,34617.0,124.0,129,0
22,1,6.0,1,< 1 Year,No,22116.0,152.0,159,0
63,1,45.0,1,1-2 Year,No,38563.0,26.0,242,0
22,1,50.0,1,< 1 Year,No,47134.0,152.0,66,0
23,1,30.0,1,< 1 Year,No,31934.0,152.0,141,0
70,1,11.0,0,1-2 Year,Yes,23094.0,26.0,23,0
22,1,10.0,0,< 1 Year,No,30093.0,152.0,97,0
22,1,11.0,1,< 1 Year,Yes,21282.0,152.0,114,0
31,1,12.0,0,< 1 Year,Yes,59210.0,26.0,157,0
32,1,21.0,1,< 1 Year,No,22572.0,152.0,119,0
25,1,46.0,1,< 1 Year,Yes,26973.0,152.0,162,0
60,1,11.0,0,1-2 Year,Yes,24787.0,124.0,111,0
45,1,3.0,0,1-2 Year,Yes,2630.0,160.0,179,0
25,1,29.0,1,< 1 Year,No,33364.0,152.0,60,0
25,1,47.0,0,< 1 Year,Yes,38114.0,152.0,91,0
38,1,8.0,1,1-2 Year,No,47237.0,152.0,171,0
76,1,26.0,0,1-2 Year,Yes,40202.0,120.0,171,0
59,1,28.0,0,1-2 Year,Yes,51925.0,26.0,179,0
24,1,29.0,0,< 1 Year,No,30379.0,152.0,218,0
64,1,8.0,1,1-2 Year,No,46222.0,7.0,19,0
22,1,43.0,1,< 1 Year,No,36426.0,152.0,173,0
24,1,8.0,1,< 1 Year,No,102948.0,152.0,261,0
23,1,50.0,0,< 1 Year,Yes,38652.0,151.0,70,0
51,1,8.0,0,1-2 Year,Yes,39111.0,26.0,126,0
22,1,2.0,0,1-2 Year,Yes,35163.0,26.0,46,0
23,1,35.0,1,< 1 Year,No,2630.0,152.0,202,0
57,1,28.0,0,1-2 Year,Yes,27044.0,122.0,270,1
42,1,8.0,0,1-2 Year,Yes,30876.0,160.0,80,0
31,1,21.0,1,< 1 Year,No,19113.0,152.0,272,0
57,1,28.0,0,> 2 Years,Yes,52508.0,26.0,270,1
39,1,41.0,0,1-2 Year,Yes,46313.0,124.0,31,1
24,1,8.0,1,< 1 Year,No,2630.0,152.0,114,0
25,1,8.0,1,< 1 Year,No,31412.0,152.0,75,0
37,1,48.0,1,1-2 Year,No,2630.0,124.0,52,0
80,1,48.0,1,1-2 Year,No,2630.0,124.0,229,0
68,1,28.0,0,1-2 Year,Yes,48625.0,26.0,274,0
22,1,9.0,0,< 1 Year,Yes,31503.0,152.0,282,0
28,1,41.0,1,< 1 Year,No,32856.0,152.0,92,0
53,1,47.0,0,1-2 Year,Yes,40863.0,156.0,222,0
73,1,28.0,1,1-2 Year,No,44284.0,113.0,111,0
47,1,27.0,1,1-2 Year,Yes,2630.0,124.0,203,0
44,1,28.0,1,1-2 Year,No,24233.0,26.0,89,0
26,1,33.0,1,< 1 Year,No,29355.0,152.0,85,0
20,1,2.0,1,< 1 Year,No,20987.0,160.0,271,0
49,1,8.0,1,1-2 Year,No,34720.0,7.0,179,0
22,1,35.0,1,< 1 Year,No,26661.0,152.0,142,0
30,1,6.0,1,< 1 Year,No,30652.0,152.0,82,0
26,1,45.0,1,< 1 Year,Yes,19512.0,152.0,257,0
27,1,14.0,1,< 1 Year,No,37789.0,26.0,37,0
40,1,35.0,0,1-2 Year,Yes,38779.0,26.0,293,0
36,1,28.0,0,1-2 Year,Yes,38705.0,26.0,111,0
25,1,10.0,1,< 1 Year,No,31821.0,152.0,245,0
22,1,30.0,1,< 1 Year,No,27340.0,152.0,230,0
33,1,19.0,1,< 1 Year,No,33529.0,152.0,282,0
27,1,14.0,1,< 1 Year,No,2630.0,152.0,26,0
33,1,28.0,0,< 1 Year,Yes,28326.0,124.0,89,0
23,1,16.0,1,< 1 Year,No,21096.0,152.0,282,0
56,1,28.0,0,> 2 Years,Yes,44589.0,26.0,256,0
46,1,28.0,0,1-2 Year,Yes,40057.0,124.0,75,1
23,1,29.0,1,< 1 Year,No,32305.0,152.0,128,0
41,1,30.0,1,1-2 Year,No,22849.0,124.0,119,0
26,1,10.0,1,< 1 Year,No,2630.0,152.0,292,0
71,1,28.0,0,1-2 Year,No,45037.0,26.0,153,0
36,1,29.0,0,1-2 Year,Yes,43744.0,152.0,34,0
24,1,50.0,1,< 1 Year,No,41442.0,152.0,234,0
41,1,8.0,0,1-2 Year,Yes,2630.0,26.0,291,0
36,1,26.0,0,1-2 Year,No,32285.0,124.0,212,0
36,1,28.0,1,1-2 Year,No,44322.0,26.0,214,0
43,1,28.0,1,1-2 Year,No,68864.0,124.0,261,0
23,1,28.0,1,< 1 Year,No,61184.0,152.0,152,0
41,1,29.0,0,1-2 Year,No,2630.0,26.0,25,0
46,1,46.0,0,1-2 Year,Yes,2630.0,26.0,101,0
25,1,45.0,1,< 1 Year,No,32199.0,26.0,95,0
24,1,35.0,1,< 1 Year,No,36540.0,152.0,203,0
22,1,46.0,0,< 1 Year,Yes,35235.0,152.0,11,0
24,1,6.0,0,< 1 Year,No,26436.0,152.0,184,0
45,1,18.0,0,1-2 Year,Yes,32574.0,156.0,208,1
79,1,7.0,0,1-2 Year,Yes,2630.0,124.0,10,0
51,1,39.0,1,1-2 Year,No,43826.0,26.0,115,0
46,1,8.0,0,1-2 Year,Yes,45274.0,26.0,82,1
48,1,28.0,1,1-2 Year,No,43556.0,26.0,196,0
35,1,28.0,0,1-2 Year,Yes,33014.0,26.0,29,0
21,1,15.0,0,< 1 Year,Yes,34165.0,124.0,190,0
47,1,28.0,0,1-2 Year,Yes,51825.0,26.0,116,0
23,1,36.0,1,< 1 Year,No,25122.0,152.0,185,0
60,1,8.0,1,1-2 Year,No,30316.0,25.0,33,0
25,1,8.0,1,< 1 Year,No,40033.0,152.0,41,0
46,1,50.0,1,1-2 Year,No,36765.0,8.0,33,0
36,1,28.0,0,1-2 Year,Yes,21950.0,124.0,18,1
30,1,30.0,1,< 1 Year,No,66729.0,152.0,269,0
49,1,28.0,0,1-2 Year,Yes,37516.0,26.0,158,0
42,1,28.0,1,1-2 Year,No,43670.0,124.0,285,0
41,1,28.0,0,1-2 Year,Yes,30194.0,13.0,122,0
27,1,8.0,1,< 1 Year,No,60718.0,160.0,144,0
29,1,28.0,0,1-2 Year,Yes,39187.0,124.0,98,1
25,1,11.0,1,< 1 Year,No,31566.0,152.0,97,0
38,1,9.0,1,1-2 Year,No,31019.0,124.0,23,0
41,1,28.0,1,1-2 Year,No,33921.0,26.0,35,0
39,1,46.0,0,1-2 Year,Yes,2630.0,156.0,194,0
50,1,15.0,1,1-2 Year,No,46813.0,124.0,213,0
48,1,8.0,0,1-2 Year,Yes,32984.0,26.0,243,1
28,1,30.0,1,< 1 Year,No,29920.0,152.0,69,0
48,1,28.0,0,1-2 Year,Yes,47122.0,26.0,256,0
36,1,28.0,0,1-2 Year,Yes,24637.0,124.0,237,0
59,1,33.0,1,1-2 Year,No,45988.0,26.0,173,0
70,1,5.0,0,1-2 Year,Yes,35144.0,124.0,76,0
44,1,33.0,1,1-2 Year,Yes,26223.0,124.0,97,0
46,1,28.0,0,1-2 Year,Yes,41516.0,26.0,209,1
51,1,50.0,0,1-2 Year,Yes,31514.0,8.0,177,1
44,1,15.0,0,> 2 Years,Yes,32798.0,124.0,22,0
64,1,28.0,1,1-2 Year,No,31825.0,124.0,152,0
29,1,28.0,0,1-2 Year,Yes,31037.0,26.0,283,0
29,1,16.0,1,< 1 Year,No,31012.0,152.0,238,0
52,1,41.0,0,1-2 Year,Yes,26052.0,124.0,147,0
21,1,50.0,1,< 1 Year,No,30175.0,152.0,72,0
44,1,17.0,1,1-2 Year,No,2630.0,124.0,75,0
47,1,41.0,0,1-2 Year,Yes,36174.0,26.0,53,0
37,1,12.0,0,1-2 Year,Yes,2630.0,157.0,182,1
42,1,28.0,1,1-2 Year,No,26967.0,124.0,277,0
40,1,27.0,0,1-2 Year,Yes,28587.0,124.0,127,0
32,1,3.0,0,< 1 Year,Yes,2630.0,122.0,294,1
21,1,13.0,0,< 1 Year,Yes,26602.0,152.0,153,0
51,1,28.0,0,1-2 Year,Yes,33293.0,26.0,193,1
25,1,33.0,1,< 1 Year,No,2630.0,152.0,171,0
22,1,8.0,1,< 1 Year,No,50364.0,152.0,171,0
48,1,28.0,1,1-2 Year,No,20803.0,60.0,195,0
48,1,3.0,1,1-2 Year,Yes,25671.0,26.0,122,0
25,1,45.0,1,< 1 Year,No,2630.0,160.0,142,0
35,1,41.0,0,1-2 Year,Yes,29175.0,152.0,213,1
39,1,8.0,0,1-2 Year,No,2630.0,156.0,75,0
45,1,28.0,0,1-2 Year,Yes,45664.0,26.0,202,1
20,1,8.0,0,< 1 Year,Yes,54657.0,160.0,205,0
59,1,8.0,0,1-2 Year,Yes,34206.0,119.0,118,0
26,1,7.0,1,< 1 Year,No,41466.0,152.0,194,0
22,1,25.0,0,< 1 Year,Yes,26153.0,160.0,76,0
25,1,14.0,1,< 1 Year,No,31834.0,152.0,219,0
55,1,6.0,0,> 2 Years,Yes,30392.0,26.0,27,0
25,1,28.0,1,< 1 Year,No,23256.0,152.0,70,0
27,1,25.0,1,< 1 Year,No,25262.0,152.0,256,0
40,1,28.0,0,1-2 Year,Yes,45990.0,61.0,46,0
28,1,28.0,0,< 1 Year,Yes,47668.0,156.0,151,1
39,1,15.0,0,1-2 Year,Yes,35352.0,26.0,115,0
51,1,28.0,0,1-2 Year,Yes,46181.0,26.0,122,0
50,1,28.0,0,> 2 Years,Yes,2630.0,26.0,209,1
49,1,28.0,1,1-2 Year,No,38018.0,26.0,185,0
29,1,27.0,1,< 1 Year,No,29447.0,152.0,96,0
23,1,26.0,0,< 1 Year,Yes,45565.0,152.0,188,0
29,1,47.0,0,1-2 Year,Yes,2630.0,156.0,113,1
35,1,35.0,1,1-2 Year,No,28892.0,152.0,199,0
74,1,28.0,0,1-2 Year,Yes,48515.0,26.0,126,0
29,1,27.0,1,< 1 Year,No,25169.0,152.0,53,0
34,1,28.0,1,1-2 Year,No,49825.0,26.0,251,0
51,1,28.0,0,1-2 Year,Yes,72038.0,26.0,219,0
59,1,41.0,1,1-2 Year,No,25893.0,124.0,101,0
57,1,28.0,0,1-2 Year,Yes,57313.0,55.0,63,0
51,1,15.0,1,1-2 Year,No,34438.0,124.0,267,0
49,1,6.0,0,1-2 Year,Yes,27183.0,26.0,120,0
61,1,50.0,0,1-2 Year,Yes,33690.0,8.0,136,0
32,1,7.0,0,1-2 Year,Yes,2630.0,156.0,84,1
24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,272,0
56,1,33.0,1,1-2 Year,No,40076.0,132.0,191,0
63,1,28.0,1,1-2 Year,No,34253.0,26.0,44,0
38,1,28.0,1,1-2 Year,No,48137.0,26.0,264,0
42,1,8.0,1,1-2 Year,No,32406.0,124.0,153,0
23,1,35.0,1,< 1 Year,No,16658.0,152.0,61,0
40,1,8.0,0,1-2 Year,Yes,2630.0,124.0,153,0
23,1,41.0,0,< 1 Year,Yes,33436.0,152.0,98,0
25,1,39.0,1,< 1 Year,No,25129.0,151.0,163,0
77,1,28.0,1,1-2 Year,No,40017.0,26.0,39,0
32,1,28.0,0,< 1 Year,Yes,31035.0,124.0,202,0
53,1,28.0,0,1-2 Year,Yes,42720.0,124.0,69,0
23,1,8.0,1,< 1 Year,No,36627.0,152.0,75,0
28,1,43.0,0,1-2 Year,Yes,2630.0,156.0,148,0
26,1,11.0,1,< 1 Year,No,27201.0,152.0,98,0
25,1,15.0,1,< 1 Year,No,45127.0,152.0,126,0
75,1,8.0,1,1-2 Year,No,40468.0,26.0,219,0
76,1,28.0,0,1-2 Year,Yes,33040.0,26.0,169,0
48,1,28.0,0,1-2 Year,Yes,39017.0,26.0,235,0
26,1,28.0,1,< 1 Year,No,38630.0,152.0,65,0
50,1,7.0,1,1-2 Year,Yes,27750.0,26.0,164,0
48,1,47.0,1,1-2 Year,No,24641.0,124.0,38,0
25,1,17.0,1,< 1 Year,No,48530.0,152.0,19,0
49,1,28.0,0,1-2 Year,Yes,28687.0,26.0,273,0
24,1,41.0,0,< 1 Year,No,53486.0,152.0,24,0
59,1,8.0,0,1-2 Year,No,2630.0,124.0,140,0
25,1,39.0,0,< 1 Year,Yes,2630.0,151.0,254,1
68,1,46.0,0,> 2 Years,Yes,45378.0,11.0,183,1
39,1,28.0,0,1-2 Year,Yes,54975.0,26.0,168,0
56,1,28.0,0,> 2 Years,Yes,58799.0,26.0,254,0
25,1,6.0,1,< 1 Year,No,26055.0,152.0,250,0
42,1,8.0,1,1-2 Year,Yes,2630.0,124.0,193,0
60,0,28.0,0,1-2 Year,Yes,50430.0,122.0,46,0
25,1,16.0,1,< 1 Year,No,2630.0,152.0,168,0
22,1,24.0,1,< 1 Year,No,2630.0,160.0,165,0
48,1,38.0,0,1-2 Year,Yes,2630.0,26.0,276,0
47,1,8.0,1,1-2 Year,No,37901.0,124.0,198,0
48,1,28.0,0,1-2 Year,Yes,55886.0,122.0,258,1
38,1,28.0,0,1-2 Year,Yes,44674.0,26.0,272,0
28,1,17.0,1,< 1 Year,No,29746.0,152.0,246,0
39,1,28.0,0,1-2 Year,Yes,36449.0,124.0,46,0
44,1,28.0,1,1-2 Year,No,47391.0,26.0,170,0
62,1,28.0,0,1-2 Year,Yes,56188.0,26.0,36,0
21,1,50.0,0,< 1 Year,No,24394.0,160.0,29,0
43,1,28.0,0,1-2 Year,Yes,28086.0,124.0,149,0
61,1,48.0,0,1-2 Year,Yes,2630.0,154.0,185,1
64,1,15.0,0,> 2 Years,Yes,31435.0,124.0,136,0
25,1,30.0,1,< 1 Year,No,35593.0,152.0,256,0
27,1,35.0,0,1-2 Year,Yes,2630.0,124.0,160,1
59,1,28.0,1,1-2 Year,No,33061.0,26.0,15,0
22,1,29.0,1,< 1 Year,No,30469.0,152.0,21,0
21,1,35.0,0,< 1 Year,Yes,26711.0,152.0,181,0
43,1,28.0,0,1-2 Year,Yes,45290.0,26.0,262,0
26,1,28.0,1,< 1 Year,No,36639.0,152.0,276,0
27,1,36.0,1,< 1 Year,No,48046.0,152.0,265,0
27,1,3.0,1,< 1 Year,No,25568.0,152.0,224,0
49,1,50.0,1,1-2 Year,No,30817.0,124.0,212,0
71,1,50.0,0,1-2 Year,Yes,54143.0,8.0,273,0
41,1,8.0,0,1-2 Year,Yes,35660.0,124.0,269,0
23,1,3.0,1,< 1 Year,No,2630.0,160.0,197,0
59,1,28.0,0,1-2 Year,Yes,21261.0,26.0,144,0
21,1,30.0,1,< 1 Year,No,34367.0,160.0,225,0
44,1,36.0,0,1-2 Year,Yes,33553.0,124.0,75,0
73,1,50.0,0,1-2 Year,Yes,31710.0,8.0,46,0
25,1,8.0,1,< 1 Year,No,48065.0,152.0,269,0
23,1,15.0,0,< 1 Year,No,2630.0,152.0,173,0
22,1,28.0,1,< 1 Year,No,39575.0,152.0,296,0
33,1,28.0,0,< 1 Year,Yes,32532.0,26.0,88,0
33,1,12.0,0,< 1 Year,Yes,2630.0,26.0,130,0
31,1,16.0,1,< 1 Year,No,2630.0,152.0,57,0
22,1,46.0,1,< 1 Year,No,27432.0,152.0,127,0
55,1,36.0,1,1-2 Year,No,2630.0,26.0,61,0
24,1,1.0,0,< 1 Year,Yes,2630.0,160.0,131,0
68,1,33.0,1,1-2 Year,No,2630.0,26.0,242,0
43,1,8.0,0,1-2 Year,Yes,41458.0,124.0,204,0
54,1,47.0,0,1-2 Year,Yes,43284.0,26.0,147,0
61,1,28.0,0,1-2 Year,Yes,35074.0,26.0,33,1
24,1,6.0,1,< 1 Year,No,29335.0,152.0,207,0
61,1,28.0,0,1-2 Year,Yes,36830.0,155.0,173,0
40,1,29.0,0,1-2 Year,Yes,24329.0,154.0,230,0
67,1,28.0,0,> 2 Years,Yes,42974.0,26.0,214,0
25,1,6.0,1,< 1 Year,No,26633.0,152.0,156,0
25,1,17.0,0,< 1 Year,No,34359.0,152.0,98,0
24,1,33.0,1,< 1 Year,No,34005.0,152.0,279,0
47,1,28.0,0,1-2 Year,Yes,43399.0,124.0,274,0
23,1,50.0,1,< 1 Year,No,25117.0,152.0,56,0
29,1,11.0,1,< 1 Year,No,2630.0,152.0,46,0
59,1,8.0,0,1-2 Year,Yes,36427.0,152.0,241,0
22,1,17.0,0,< 1 Year,No,2630.0,152.0,77,0
25,1,22.0,0,1-2 Year,Yes,2630.0,124.0,280,0
30,1,18.0,0,1-2 Year,Yes,2630.0,157.0,244,1
38,1,28.0,0,1-2 Year,Yes,54633.0,124.0,17,0
50,1,8.0,1,1-2 Year,No,30200.0,124.0,181,0
21,1,8.0,0,< 1 Year,Yes,42864.0,152.0,167,0
75,1,30.0,1,1-2 Year,No,43582.0,29.0,234,0
25,1,13.0,1,< 1 Year,No,35594.0,152.0,82,0
54,1,28.0,1,1-2 Year,No,30917.0,122.0,200,0
40,1,46.0,1,1-2 Year,No,33067.0,11.0,72,0
22,1,8.0,1,< 1 Year,No,52555.0,152.0,84,0
39,1,28.0,0,1-2 Year,Yes,34087.0,163.0,117,0
20,1,28.0,0,< 1 Year,Yes,53944.0,124.0,103,0
37,1,28.0,1,1-2 Year,No,30060.0,55.0,147,0
22,1,13.0,1,< 1 Year,No,29446.0,152.0,229,0
50,1,8.0,0,1-2 Year,Yes,42477.0,155.0,265,0
52,1,39.0,0,1-2 Year,Yes,36337.0,26.0,276,0
26,1,47.0,1,< 1 Year,No,34986.0,152.0,16,0
65,1,8.0,0,1-2 Year,Yes,55525.0,25.0,269,0
26,1,15.0,1,< 1 Year,No,23883.0,152.0,222,0
35,1,28.0,1,1-2 Year,No,25873.0,152.0,240,0
52,1,28.0,0,1-2 Year,Yes,40339.0,26.0,127,0
32,1,28.0,1,< 1 Year,No,34134.0,152.0,136,0
42,1,28.0,0,1-2 Year,Yes,57089.0,26.0,236,0
45,1,28.0,0,1-2 Year,Yes,38374.0,26.0,42,0
40,1,50.0,0,1-2 Year,No,44137.0,124.0,96,0
63,1,28.0,0,1-2 Year,Yes,53005.0,154.0,110,0
51,1,20.0,1,1-2 Year,No,2630.0,119.0,284,0
20,1,46.0,1,< 1 Year,No,40068.0,160.0,125,0
42,1,41.0,0,1-2 Year,Yes,36360.0,124.0,195,1
54,1,3.0,0,1-2 Year,Yes,25284.0,157.0,133,0
65,1,50.0,1,1-2 Year,No,45958.0,25.0,92,0
52,1,8.0,0,1-2 Year,Yes,40688.0,7.0,79,0
56,1,28.0,0,1-2 Year,Yes,2630.0,26.0,296,1
60,1,37.0,1,1-2 Year,No,2630.0,124.0,29,0
28,1,3.0,0,< 1 Year,Yes,25740.0,154.0,290,1
29,1,3.0,0,< 1 Year,Yes,2630.0,152.0,150,1
23,1,6.0,1,< 1 Year,No,25234.0,152.0,134,0
36,1,39.0,0,> 2 Years,Yes,2630.0,157.0,266,0
53,1,45.0,0,1-2 Year,Yes,32033.0,26.0,220,1
25,1,29.0,1,< 1 Year,No,28248.0,152.0,36,0
45,1,37.0,0,1-2 Year,Yes,31171.0,152.0,117,0
24,1,45.0,1,< 1 Year,No,26591.0,152.0,277,0
63,1,0.0,0,1-2 Year,Yes,2630.0,26.0,121,1
29,1,11.0,0,< 1 Year,No,37882.0,152.0,146,0
60,1,28.0,1,1-2 Year,No,2630.0,122.0,21,0
21,1,36.0,0,< 1 Year,Yes,2630.0,152.0,100,0
71,1,28.0,0,1-2 Year,Yes,39251.0,26.0,224,0
72,1,43.0,0,1-2 Year,Yes,30845.0,26.0,45,0
23,1,6.0,1,< 1 Year,No,13668.0,151.0,166,0
45,1,50.0,0,1-2 Year,Yes,29035.0,8.0,243,0
52,1,1.0,0,1-2 Year,Yes,2630.0,154.0,232,0
35,1,33.0,1,1-2 Year,No,32257.0,151.0,264,0
23,1,41.0,1,< 1 Year,No,30925.0,152.0,44,0
54,1,28.0,0,1-2 Year,Yes,2630.0,156.0,44,0
21,1,3.0,0,< 1 Year,Yes,25998.0,160.0,236,0
21,1,8.0,1,< 1 Year,No,36155.0,160.0,250,0
26,1,30.0,1,< 1 Year,No,25225.0,152.0,148,0
